name,class
小儿呼吸心搏骤停,其他常见病
小儿呼吸衰竭,其他常见病
小儿呼吸道合胞病毒肺炎,其他常见病
小儿喘息样支气管炎,其他常见病
小儿嗜血性流行性感冒杆菌脑膜炎,其他常见病
小儿嗜血流感杆菌肺炎,其他常见病
小儿嗜铬细胞瘤,其他常见病
小儿嘌呤核苷酸磷酸化酶缺乏,其他常见病
小儿回盲肠综合征,其他常见病
小儿坏死性龈口炎,其他常见病
小儿埃博拉病毒病,其他常见病
小儿埃可及柯萨奇病毒感染,其他常见病
小儿外源性变应性肺泡炎,其他常见病
小儿多发性内分泌腺瘤Ⅱ型,其他常见病
小儿多发性硬化,其他常见病
小儿多发性肾小管功能障碍综合征,其他常见病
小儿多器官功能障碍综合征,其他常见病
小儿多囊肾,其他常见病
小儿多源性房性心动过速,其他常见病
小儿大动脉炎,其他常见病
小儿大动脉转位,其他常见病
小儿女性性早熟,其他常见病
小儿完全性肺静脉异位连接,其他常见病
小儿室间隔完整型肺动脉闭锁,其他常见病
小儿家族性非溶血性黄疸综合征,其他常见病
小儿小颌畸形综合征,其他常见病
小儿尖端扭转型室性心动过速,其他常见病
小儿尼曼—皮克病,其他常见病
小儿尿崩症,其他常见病
小儿尿石症,其他常见病
小儿尿路感染,其他常见病
小儿尿路梗阻,其他常见病
小儿巨大膀胱—巨大输尿管综合征,其他常见病
小儿巨大血小板综合征,其他常见病
小儿巨幼细胞性贫血,其他常见病
小儿巨细胞病毒肺炎,其他常见病
小儿巨脑畸形综合征,其他常见病
小儿巴特综合征,其他常见病
小儿常染色体隐性小脑性共济失调,其他常见病
小儿干扰素-γ受体缺陷病,其他常见病
小儿幽门螺杆菌感染,其他常见病
小儿库欣综合征,其他常见病
小儿异染性脑白质营养不良,其他常见病
小儿弓形腿综合征,其他常见病
小儿弹性假黄瘤,其他常见病
小儿心力衰竭,其他常见病
小儿心律失常,其他常见病
小儿心房扑动,其他常见病
小儿心房颤动,其他常见病
小儿心肌炎,其他常见病
小儿急性中毒,其他常见病
小儿急性中毒性脑病,其他常见病
小儿急性偏瘫,其他常见病
小儿急性出血性坏死性肠炎,其他常见病
小儿急性化脓性关节炎,其他常见病
小儿急性化脓性甲状腺炎,其他常见病
小儿急性呼吸窘迫综合征,其他常见病
小儿急性呼吸衰竭,其他常见病
小儿急性小脑性共济失调,其他常见病
小儿急性横贯性脊髓炎,其他常见病
小儿急性淋巴细胞性白血病,其他常见病
小儿急性肠系膜淋巴结炎,其他常见病
小儿急性肾功能衰竭,其他常见病
小儿急性胃炎,其他常见病
小儿急性胆囊炎与胆管炎,其他常见病
小儿急性胰腺炎,其他常见病
小儿急性间歇性卟啉病,其他常见病
小儿急性阑尾炎,其他常见病
小儿急进性肾小球肾炎,其他常见病
小儿感染性心内膜炎,其他常见病
小儿慢性充血性脾肿大,其他常见病
小儿慢性硬膜下血肿,其他常见病
小儿慢性肺炎,其他常见病
小儿慢性胃炎,其他常见病
小儿慢性胰腺炎,其他常见病
小儿慢性良性中性粒细胞减少症,其他常见病
小儿慢性骨髓炎,其他常见病
小儿成人型慢性粒细胞白血病,其他常见病
小儿成骨不全,其他常见病
小儿房室传导阻滞,其他常见病
小儿扁桃体炎,其他常见病
小儿手—心畸形综合征,其他常见病
小儿扩张型心肌病,其他常见病
小儿抗磷脂综合征,其他常见病
小儿抽动症,其他常见病
小儿指甲-髌骨综合征,其他常见病
小儿播散性脂肪肉芽肿综合征,其他常见病
小儿支气管异物,其他常见病
小儿支气管扩张,其他常见病
小儿支气管肺发育不全,其他常见病
小儿无甲状腺性克汀病,其他常见病
小儿早老症,其他常见病
小儿普通易变型免疫缺陷,其他常见病
小儿曼氏迭宫绦虫病和曼氏裂头蚴病,其他常见病
小儿有机磷农药中毒,其他常见病
小儿松果体区肿瘤,其他常见病
小儿柞蚕蛹性脑病综合征,其他常见病
小儿梅克尔憩室,其他常见病
小儿椎管内肿瘤,其他常见病
小儿槭糖尿病,其他常见病
小儿横纹肌肉瘤,其他常见病
小儿毛细支气管炎,其他常见病
小儿气胸,其他常见病
小儿水杨酸盐类中毒,其他常见病
小儿汞中毒,其他常见病
小儿法洛四联症,其他常见病
小儿注意缺陷障碍,其他常见病
小儿洋地黄中毒,其他常见病
小儿流感病毒肺炎,其他常见病
小儿流行性喘憋性肺炎,其他常见病
小儿海蓝组织细胞增生症,其他常见病
小儿消化性溃疡,其他常见病
小儿消化道出血,其他常见病
小儿淋巴细胞间质性肺炎,其他常见病
小儿混合性结缔组织病,其他常见病
小儿淹溺,其他常见病
小儿溃疡性结肠炎,其他常见病
小儿溶血尿毒综合征,其他常见病
小儿溶血性贫血,其他常见病
小儿烟酸缺乏病,其他常见病
小儿烟雾病,其他常见病
小儿烧伤,其他常见病
小儿热带嗜酸性粒细胞增多症,其他常见病
小儿热带巨脾综合征,其他常见病
小儿热性惊厥,其他常见病
小儿爱德华兹综合征,其他常见病
小儿片吸虫病,其他常见病
小儿特发性尿钙增多症,其他常见病
小儿特发性肺含铁血黄素沉着症,其他常见病
小儿特发性血小板减少性紫癜,其他常见病
小儿狼疮肾炎,其他常见病
小儿猪带绦虫病和囊虫病,其他常见病
小儿猫叫综合征,其他常见病
小儿球形细胞脑白质营养不良,其他常见病
小儿生殖细胞瘤,其他常见病
小儿甲亢,其他常见病
小儿甲基丙二酸血症,其他常见病
小儿甲状旁腺功能减退症,其他常见病
小儿甲状腺癌,其他常见病
小儿疱疹性角膜结膜炎,其他常见病
小儿病态窦房结综合征,其他常见病
小儿病毒性心肌炎,其他常见病
小儿痛经,其他常见病
小儿痣样基底细胞癌综合征,其他常见病
小儿癫痫,其他常见病
小儿白塞病,其他常见病
小儿白细胞黏附分子缺陷Ⅱ型,其他常见病
小儿白血病,其他常见病
小儿真菌性肺炎,其他常见病
小儿眼-脑-肾综合征,其他常见病
小儿眼外肌麻痹-视网膜色素变性-心脏传导阻滞综合征,其他常见病
小儿睾丸扭转,其他常见病
小儿石膏综合征,其他常见病
小儿砷中毒,其他常见病
小儿硬化性胆管炎,其他常见病
小儿硬皮病,其他常见病
小儿硬脊膜外脓肿,其他常见病
小儿碘缺乏病,其他常见病
小儿磷酸酶过少症,其他常见病
小儿神经性厌食,其他常见病
小儿神经源性膀胱功能障碍,其他常见病
小儿神经白塞综合征,其他常见病
小儿神经管畸形,其他常见病
小儿神经纤维瘤病,其他常见病
小儿空鞍综合征,其他常见病
小儿窦性心动过缓,其他常见病
小儿类白血病反应,其他常见病
小儿粘连性肠梗阻,其他常见病
小儿糖吸收不良,其他常见病
小儿糖尿病肾病,其他常见病
小儿红白血病,其他常见病
小儿纤维性骨营养不良综合征,其他常见病
小儿纯红细胞再生障碍性贫血,其他常见病
小儿纵隔压迫综合征,其他常见病
小儿纵隔囊肿及肿瘤,其他常见病
小儿细菌感染性口炎,其他常见病
小儿结核性心包炎,其他常见病
小儿结核性胸膜炎,其他常见病
小儿结膜吸吮线虫病,其他常见病
小儿结节性多动脉炎,其他常见病
小儿结节性甲状腺肿,其他常见病
小儿结节病,其他常见病
小儿继发性腹膜炎,其他常见病
小儿继发性血小板增多症,其他常见病
小儿维斯科特—奥尔德里奇综合征,其他常见病
小儿维生素B12选择性吸收障碍综合征,其他常见病
小儿维生素B6缺乏病,其他常见病
小儿维生素D缺乏性手足搐搦症,其他常见病
小儿维生素E缺乏病,其他常见病
小儿缺铁性贫血,其他常见病
小儿肝性脑病,其他常见病
小儿肝硬化,其他常见病
小儿肝肿瘤,其他常见病
小儿肝衰竭,其他常见病
小儿肠吸收不良综合征,其他常见病
小儿肠套叠,其他常见病
小儿肠旋转不良,其他常见病
小儿肠病性肢端皮炎,其他常见病
小儿肠系膜淋巴结结核,其他常见病
小儿肢端肥大症和垂体性巨人症,其他常见病
小儿肥厚型心肌病,其他常见病
小儿肥胖性生殖无能综合征,其他常见病
小儿肥胖症,其他常见病
小儿肥胖通气不良综合征,其他常见病
小儿肺不张,其他常见病
小儿肺出血—肾炎综合征,其他常见病
小儿肺水肿,其他常见病
小儿肺炎链球菌脑膜炎,其他常见病
小儿肺脓肿,其他常见病
小儿肺隔离症,其他常见病
小儿肾上腺皮质与髓质增生并存综合征,其他常见病
小儿肾上腺皮质功能不全,其他常见病
小儿肾小管—间质肾炎,其他常见病
小儿肾小管性酸中毒,其他常见病
小儿肾性尿崩症,其他常见病
小儿肾性氨基酸尿症,其他常见病
小儿肾性贫血,其他常见病
小儿肾母细胞瘤,其他常见病
小儿肾淀粉样变性,其他常见病
小儿肾病综合征,其他常见病
小儿肾结核,其他常见病
小儿肾血管性高血压,其他常见病
小儿肾静脉血栓形成,其他常见病
小儿胃炎,其他常见病
小儿胃结块症,其他常见病
小儿胃肠道异物及异物性肠梗阻,其他常见病
小儿胆道蛔虫症,其他常见病
小儿胱氨酸病,其他常见病
小儿脆性X染色体,其他常见病
小儿脊髓损伤,其他常见病
小儿脑干胶质瘤,其他常见病
小儿脑性瘫痪,其他常见病
小儿脑挫裂伤,其他常见病
小儿脑白质海绵状变性综合征,其他常见病
小儿脑积水,其他常见病
小儿脑脓肿,其他常见病
小儿脑膜炎球菌性肾上腺综合征,其他常见病
小儿脑血管畸形,其他常见病
小儿脑震荡,其他常见病
小儿脓胸,其他常见病
小儿脱屑性肺炎,其他常见病
小儿脾外伤,其他常见病
小儿腮腺炎,其他常见病
小儿腹股沟斜疝,其他常见病
小儿腹胀,其他常见病
小儿腺病毒性肺炎,其他常见病
小儿腺苷脱氨酶缺乏,其他常见病
小儿膀胱-输尿管反流综合征,其他常见病
小儿自律性房性心动过速,其他常见病
小儿自身免疫性淋巴细胞增生综合征,其他常见病
小儿自身免疫性溶血性贫血,其他常见病
小儿自身免疫性溶血性贫血伴血小板减少综合征,其他常见病
小儿致心律失常性右室心肌病,其他常见病
小儿色素沉着息肉综合征,其他常见病
小儿色素荨麻疹,其他常见病
小儿苯丙酮尿症,其他常见病
小儿药物性肾损害,其他常见病
小儿莫拉雷脑膜炎,其他常见病
小儿莱施-尼汉综合征,其他常见病
小儿获得性免疫缺陷综合征肾病,其他常见病
小儿营养不良性水肿,其他常见病
小儿营养不良性消瘦,其他常见病
小儿蓝尿布综合征,其他常见病
小儿蛋白质—能量营养不良,其他常见病
小儿蛔虫性肠梗阻,其他常见病
小儿蛔虫病,其他常见病
小儿血友病,其他常见病
小儿血小板无力症,其他常见病
小儿血小板释放功能缺陷性疾患,其他常见病
小儿血清病,其他常见病
小儿血管免疫母细胞淋巴结病,其他常见病
小儿血管性血友病,其他常见病
小儿血管瘤,其他常见病
小儿血管瘤血小板减少综合征,其他常见病
小儿血管网状细胞瘤,其他常见病
小儿血管角质瘤综合征,其他常见病
小儿衣原体肺炎,其他常见病
小儿视网膜母细胞瘤,其他常见病
小儿视网膜色素变性—肥胖—多指综合征,其他常见病
小儿触电与雷击,其他常见病
小儿贫血,其他常见病
小儿贾第虫病,其他常见病
小儿赖氏综合征,其他常见病
小儿赖特综合征,其他常见病
小儿轮状病毒性肠炎,其他常见病
小儿软组织肉瘤,其他常见病
小儿软骨发育不全,其他常见病
小儿软骨外胚层发育不全综合征,其他常见病
小儿软骨毛发发育不良综合征,其他常见病
小儿迁延与慢性腹泻,其他常见病
小儿过敏性紫癜,其他常见病
小儿过敏性紫癜肾炎,其他常见病
小儿进行性骨干发育不良,其他常见病
小儿迪格奥尔格综合征,其他常见病
小儿迷路水肿-耳性眩晕综合征,其他常见病
小儿选择性免疫球蛋白A缺乏症,其他常见病
小儿选择性免疫球蛋白G亚类缺陷病,其他常见病
小儿遗传性共济失调,其他常见病
小儿遗传性大疱性表皮松解症,其他常见病
小儿遗传性椭圆形红细胞增多症,其他常见病
小儿醛固酮过多症,其他常见病
小儿重症肌无力,其他常见病
小儿金葡菌性烫伤样皮肤综合征,其他常见病
小儿金黄色葡萄球菌肺炎,其他常见病
小儿铁粒幼红细胞性贫血,其他常见病
小儿铜缺乏症综合征,其他常见病
小儿锌缺乏症,其他常见病
小儿错畸形,其他常见病
小儿阵发性睡眠性血红蛋白尿症,其他常见病
小儿阻塞性睡眠呼吸暂停,其他常见病
小儿阿姆斯特丹型侏儒,其他常见病
小儿阿托品类中毒,其他常见病
小儿限制型心肌病,其他常见病
小儿隐睾症,其他常见病
小儿雅克什综合征,其他常见病
小儿雅司病,其他常见病
小儿霉甘蔗中毒,其他常见病
小儿霍奇金病,其他常见病
小儿非内脂性网状内皮增殖综合征,其他常见病
小儿面肩肱型肌营养不良,其他常见病
小儿面部偏侧肥大综合征,其他常见病
小儿面部红斑侏儒综合征,其他常见病
小儿鞍上生殖细胞瘤,其他常见病
小儿韦格纳肉芽肿,其他常见病
小儿预激综合征,其他常见病
小儿颅内肿瘤,其他常见病
小儿颅内高压综合征,其他常见病
小儿颅后窝室管膜瘤,其他常见病
小儿颅脑损伤,其他常见病
小儿颅面骨畸形综合征,其他常见病
小儿颈椎融合综合征,其他常见病
小儿风湿热,其他常见病
小儿食物中毒,其他常见病
小儿食管化学性烧伤,其他常见病
小儿食管异物,其他常见病
小儿马方综合征,其他常见病
小儿骨与关节结核,其他常见病
小儿骨髓增生异常综合征,其他常见病
小儿骶尾部畸胎瘤,其他常见病
小儿高免疫球蛋白E综合征,其他常见病
小儿高磷酸酶血症,其他常见病
小儿高黏稠综合征,其他常见病
小儿黏多糖贮积症,其他常见病
小儿黑酸尿综合征,其他常见病
小儿龋病,其他常见病
小网膜囊疝,其他常见病
小肠原发性恶性淋巴瘤,其他常见病
小肠平滑肌肉瘤,其他常见病
小肠异物,其他常见病
小肠扭转,其他常见病
小肠损伤,其他常见病
小肠破裂,其他常见病
小肠类癌,其他常见病
小肠纤维瘤,其他常见病
小肠结肠炎耶尔森菌肺炎,其他常见病
小肠肿瘤,其他常见病
小肠腺瘤,其他常见病
小肠腺癌,其他常见病
小肠血管畸形,其他常见病
小肠重复畸形,其他常见病
小腿红绀病,其他常见病
小螺菌感染,其他常见病
小袋纤毛虫病,其他常见病
小颌畸形综合征,其他常见病
少年儿童葡萄膜炎,其他常见病
少枝胶质细胞瘤及间变少枝胶质细胞瘤,其他常见病
尘螨过敏性哮喘,其他常见病
尺桡骨干双骨折,其他常见病
尺神经损伤,其他常见病
尺管综合征,其他常见病
尺骨鹰嘴骨折,其他常见病
尼曼-皮克病,其他常见病
尾蚴性皮炎,其他常见病
尿失禁,其他常见病
尿毒症性心包炎,其他常见病
尿毒症性心肌病,其他常见病
尿毒症肺炎,其他常见病
尿瘘,其他常见病
尿石症,其他常见病
尿路软斑症,其他常见病
尿道损伤,其他常见病
尿道旁腺癌,其他常见病
尿道炎,其他常见病
尿道狭窄,其他常见病
尿道结石,其他常见病
尿道综合征,其他常见病
局灶节段性肾小球硬化,其他常见病
局部麻醉药中毒,其他常见病
局限性硬皮病,其他常见病
局限性骨脓肿,其他常见病
屈光不正,其他常见病
岩骨斜坡脑膜瘤,其他常见病
嵌杯样病毒胃肠炎,其他常见病
嵌顿性腹股沟斜疝,其他常见病
工业中毒所致的精神障碍,其他常见病
工业毒物中毒性周围神经病,其他常见病
左后分支传导阻滞,其他常见病
左心发育不良,其他常见病
左房恶性黏液瘤,其他常见病
巨人症与肢端肥大症,其他常见病
巨大胎儿,其他常见病
巨幼红细胞性贫血,其他常见病
巨细胞动脉炎,其他常见病
巨细胞动脉炎和风湿性多肌痛,其他常见病
巨细胞动脉炎性巩膜炎,其他常见病
巨细胞病毒性肺炎,其他常见病
巨细胞病毒性葡萄膜炎,其他常见病
巩膜炎,其他常见病
巯甲丙脯酸肾损害,其他常见病
巴尔通体病,其他常见病
巴斯德菌肺炎,其他常见病
巴特综合征,其他常见病
巴西紫热,其他常见病
布加综合征,其他常见病
布氏杆菌性关节炎,其他常见病
布氏杆菌红斑,其他常见病
布氏菌肺炎,其他常见病
希尔德病,其他常见病
希恩综合征,其他常见病
帕金森病性痴呆,其他常见病
带状疱疹性角膜炎,其他常见病
带状疱疹感染,其他常见病
带状角膜病变,其他常见病
常年性鼻炎,其他常见病
常染色体隐性遗传性脑动脉病及动脉硬化伴皮质下梗死及白质脑病,其他常见病
常现丝虫病,其他常见病
帽状腱膜下脓肿,其他常见病
干燥性角结膜炎,其他常见病
干燥性鼻炎,其他常见病
干燥综合征,其他常见病
干燥综合征神经系统损害,其他常见病
干眼症,其他常见病
干酪性鼻炎,其他常见病
平底足,其他常见病
年龄相关性白内障,其他常见病
并发截瘫的脊柱结核,其他常见病
并发症白内障,其他常见病
幼年型慢性关节炎及其伴发的葡萄膜炎,其他常见病
幼年型慢性粒单核细胞白血病,其他常见病
幼年型疱疹样皮炎,其他常见病
幼年型类天疱疮,其他常见病
幼年性黄色肉芽肿,其他常见病
幼年息肉,其他常见病
幼年黑素瘤,其他常见病
幼淋巴细胞白血病,其他常见病
幽门梗阻,其他常见病
广州管圆线虫病,其他常见病
库鲁病,其他常见病
应激性溃疡,其他常见病
延髓性麻痹,其他常见病
异位妊娠,其他常见病
异位肾,其他常见病
异尖线虫病,其他常见病
异常γ-球蛋白血症,其他常见病
异物肉芽肿,其他常见病
异色性虹膜睫状体炎,其他常见病
弓形体病性巩膜炎,其他常见病
弗郎西丝菌肺炎,其他常见病
张力性气胸,其他常见病
弥漫大B细胞淋巴瘤,其他常见病
弥漫性毒性甲状腺肿,其他常见病
弥漫性特发性骨肥厚,其他常见病
弥漫性空回肠溃疡,其他常见病
弥漫性筋膜炎,其他常见病
弥漫性食管痉挛,其他常见病
弧菌感染,其他常见病
弯曲菌感染,其他常见病
弱视,其他常见病
强直性脊柱炎,其他常见病
强直性脊柱炎及其伴发的葡萄膜炎,其他常见病
强直性脊柱炎后凸畸形,其他常见病
强直性脊柱炎性巩膜炎,其他常见病
强迫症,其他常见病
彼得异常,其他常见病
微小核糖核酸病毒性角膜炎,其他常见病
微小病变型肾病,其他常见病
微小病毒感染,其他常见病
微病毒B19感染性风湿病,其他常见病
心内膜炎感染,其他常见病
心动过速性心肌病,其他常见病
心包内恶性畸胎瘤,其他常见病
心包囊肿与心包憩室,其他常见病
心包炎,其他常见病
心包转移瘤,其他常见病
心包间皮瘤,其他常见病
心境障碍,其他常见病
心室肌致密化不全,其他常见病
心尖肥厚型心肌病,其他常见病
心房内传导阻滞,其他常见病
心房内折返性心动过速,其他常见病
心房心肌梗死,其他常见病
心源性休克,其他常见病
心源性哮喘,其他常见病
心理障碍,其他常见病
心绞痛,其他常见病
心肌桥,其他常见病
心肌梗死后心包炎,其他常见病
心肌梗死并发室间隔穿孔,其他常见病
心肌缺血,其他常见病
心脏乳头样弹性纤维瘤,其他常见病
心脏传导阻滞,其他常见病
心脏压塞,其他常见病
心脏横纹肌瘤,其他常见病
心脏疾病,其他常见病
心脏直视手术所致神经疾病,其他常见病
心脏神经症,其他常见病
心脏肿瘤,其他常见病
心脏脂肪瘤,其他常见病
心脏转移性恶性黑色素瘤,其他常见病
心脏骤停,其他常见病
心脏骤停与心肺脑复苏,其他常见病
心脏黏液瘤,其他常见病
心血管疾病,其他常见病
念珠菌性阴道炎,其他常见病
急性、化脓性中耳炎,其他常见病
急性中耳炎,其他常见病
急性乙醇中毒,其他常见病
急性乳腺炎,其他常见病
急性侵袭型肺曲霉病,其他常见病
急性光气中毒,其他常见病
急性全自主神经失调症,其他常见病
急性再障,其他常见病
急性冠脉综合征,其他常见病
急性减压性骨坏死,其他常见病
急性出血性坏死性小肠炎,其他常见病
急性出血性肠炎,其他常见病
急性动脉栓塞,其他常见病
急性化脓性扁桃体炎,其他常见病
急性化脓性甲状腺炎,其他常见病
急性化脓性胃炎,其他常见病
急性化脓性脊髓炎,其他常见病
急性化脓性腮腺炎,其他常见病
急性单纯性胃炎,其他常见病
急性卡他性结膜炎,其他常见病
急性右侧心力衰竭,其他常见病
急性后部多灶性鳞状色素上皮病变,其他常见病
急性坏死出血性脑脊髓炎,其他常见病
急性坏死性胰腺炎,其他常见病
急性坏死溃疡性龈炎,其他常见病
急性失血性贫血,其他常见病
急性宫颈炎,其他常见病
急性应激反应,其他常见病
急性心力衰竭,其他常见病
急性心包炎,其他常见病
急性播散性脑脊髓炎,其他常见病
急性早幼粒细胞白血病,其他常见病
急性有机磷农药中毒,其他常见病
急性杂合性白血病,其他常见病
急性梗阻性化脓性胆管炎,其他常见病
急性横贯性脊髓炎,其他常见病
急性海绵窦栓塞性静脉炎,其他常见病
急性湿疹,其他常见病
急性特发性心包炎,其他常见病
急性盆腔炎,其他常见病
急性粒细胞缺乏,其他常见病
急性糜烂性胃炎,其他常见病
急性纵隔炎,其他常见病
急性细支气管炎,其他常见病
急性细菌性前列腺炎,其他常见病
急性肝衰竭,其他常见病
急性肠套叠,其他常见病
急性肠系膜上动脉栓塞或血栓形成,其他常见病
急性肠系膜上动脉梗死,其他常见病
急性肠系膜上静脉血栓形成,其他常见病
急性肾小管坏死,其他常见病
急性肾盂肾炎,其他常见病
急性胃炎,其他常见病
急性胆囊炎,其他常见病
急性胆源性胰腺炎,其他常见病
急性脑内血肿,其他常见病
急性脓胸,其他常见病
急性腮腺炎性睾丸炎,其他常见病
急性腰背部扭伤,其他常见病
急性蜂窝织炎,其他常见病
急性血源性骨髓炎,其他常见病
急性视网膜坏死综合征,其他常见病
急性视网膜色素上皮炎,其他常见病
急性闭角型青光眼,其他常见病
急性间质性肺炎,其他常见病
急性间质性肾炎,其他常见病
急性阴道炎,其他常见病
急性附睾炎,其他常见病
急性非特异性睾丸炎,其他常见病
急性颈部软组织损伤,其他常见病
急性高原病,其他常见病
急性鼻炎,其他常见病
急性鼻窦炎,其他常见病
性交疼痛,其他常见病
性心理障碍,其他常见病
性病,其他常见病
性病性淋巴肉芽肿,其他常见病
性病相关性胃肠道感染,其他常见病
恙虫病性肺炎,其他常见病
息肉,其他常见病
恰加斯病,其他常见病
恶心和呕吐,其他常见病
恶性淋巴瘤,其他常见病
恶性疟,其他常见病
恶性肿瘤,其他常见病
恶性肿瘤所致贫血,其他常见病
恶性胸腔积液,其他常见病
恶性萎缩性丘疹病,其他常见病
恶性葡萄胎,其他常见病
恶性高血压,其他常见病
恶性高血压视网膜病变,其他常见病
恶性黑素瘤,其他常见病
意识障碍,其他常见病
感染,其他常见病
感染中毒性脑病,其他常见病
感染性心内膜炎肾损害,其他常见病
感染性疾病所致贫血,其他常见病
感染性腹泻,其他常见病
感音神经性聋,其他常见病
慢性乙型肝炎,其他常见病
慢性乳头状溃疡性脓皮病,其他常见病
慢性便秘,其他常见病
慢性劳损性腰背痛,其他常见病
慢性劳损性颈背部筋膜纤维织炎,其他常见病
慢性化脓性骨髓炎,其他常见病
慢性单纯性鼻炎,其他常见病
慢性反流性肾病,其他常见病
慢性咽炎,其他常见病
慢性嗜酸性粒细胞性肺炎,其他常见病
慢性宫颈炎,其他常见病
慢性扁桃体炎,其他常见病
慢性泪囊炎,其他常见病
慢性浅表性胃炎,其他常见病
慢性淋病,其他常见病
慢性溃疡性非肉芽肿性空肠回肠炎,其他常见病
慢性炎症性脱髓鞘性多发性神经病,其他常见病
慢性皮肤黏膜念珠菌病,其他常见病
慢性盆腔炎,其他常见病
慢性盆腔疼痛,其他常见病
慢性硬化性颌骨骨髓炎,其他常见病
慢性稳定型心绞痛,其他常见病
慢性纤维性甲状腺炎,其他常见病
慢性结肠炎,其他常见病
慢性维生素A过多症,其他常见病
慢性肉芽肿病,其他常见病
慢性肠胃炎,其他常见病
慢性肥厚性鼻炎,其他常见病
慢性肾上腺皮质功能减退,其他常见病
慢性肾性贫血,其他常见病
慢性肾盂肾炎,其他常见病
慢性肾脏病贫血,其他常见病
慢性肾衰竭,其他常见病
慢性胆囊炎,其他常见病
慢性腰背痛,其他常见病
慢性腹泻,其他常见病
慢性自律性房性心动过速,其他常见病
慢性自身免疫性甲状腺炎,其他常见病
慢性输卵管炎,其他常见病
慢性边缘性龈炎,其他常见病
慢性进行性眼外肌麻痹,其他常见病
慢性酒中毒,其他常见病
慢性阑尾炎,其他常见病
慢性髓系白血病,其他常见病
慢性鼻咽炎,其他常见病
慢性鼻窦炎,其他常见病
戈登综合征,其他常见病
戈谢病,其他常见病
成人T细胞白血病,其他常见病
成人型慢性粒细胞白血病,其他常见病
成人斯蒂尔病,其他常见病
成人牙周炎,其他常见病
成人类风湿性关节炎性巩膜炎,其他常见病
成人肥大性幽门狭窄,其他常见病
成人腹股沟斜疝,其他常见病
成骨不全,其他常见病
戒酒综合征,其他常见病
战壕热,其他常见病
房室交接区性期前收缩,其他常见病
房室交接区逸搏和逸搏心律,其他常见病
房室结折返性心动过速,其他常见病
房性心动过速,其他常见病
房性心动过速伴房室传导阻滞,其他常见病
房性期前收缩,其他常见病
扁平疣,其他常见病
扁平苔藓,其他常见病
扁平颅底,其他常见病
扁桃体炎,其他常见病
手指屈肌腱鞘炎,其他常见病
手术后反流性胃炎,其他常见病
手癣,其他常见病
手足发绀症,其他常见病
手足徐动型,其他常见病
手足皲裂,其他常见病
扩张型心肌病,其他常见病
扭转痉挛,其他常见病
投掷运动,其他常见病
抗体免疫缺陷病,其他常见病
抗利尿激素不适当分泌综合征,其他常见病
抗利尿激素异常分泌综合征,其他常见病
抗磷脂综合征,其他常见病
抗肾小球基底膜病,其他常见病
抗胰蛋白酶缺乏,其他常见病
抗菌药中毒性肾病,其他常见病
拉沙热,其他常见病
拉福拉病,其他常见病
拔毛狂,其他常见病
持续性交接区折返性心动过速,其他常见病
持续性枕后位难产,其他常见病
持续性植物状态,其他常见病
持续性肢皮炎,其他常见病
持续性输卵管妊娠,其他常见病
指甲-髌骨综合征,其他常见病
挤压综合征,其他常见病
掌侧化脓性腱鞘炎、滑囊炎和深间隙感染,其他常见病
掌指骨结核,其他常见病
掌跖纤维瘤病,其他常见病
掌跖脓疱病,其他常见病
接触性皮炎,其他常见病
摩根菌肺炎,其他常见病
播散性嗜酸粒细胞增多性胶原病,其他常见病
支原体尿路感染,其他常见病
支原体感染,其他常见病
支气管囊肿,其他常见病
放射性周围神经病,其他常见病
放射性心包炎,其他常见病
放射性心脏损害,其他常见病
放射性甲状腺炎,其他常见病
放射性皮炎,其他常见病
放射性肠炎,其他常见病
放射性肺炎,其他常见病
放射性肾炎,其他常见病
放射性脊髓病,其他常见病
放射性视网膜病变,其他常见病
放射性食管炎,其他常见病
散光,其他常见病
散发性脑炎伴发的精神障碍,其他常见病
斑状白化病,其他常见病
斑疹伤寒,其他常见病
斑疹伤寒立克次体肺炎,其他常见病
斑秃,其他常见病
斯蒂尔病,其他常见病
新生儿B链球菌感染,其他常见病
新生儿Dubin-Johnson综合征,其他常见病
新生儿Rh血型不合溶血病,其他常见病
新生儿Wilson—Mikity综合征,其他常见病
新生儿乙型肝炎,其他常见病
新生儿休克,其他常见病
新生儿低体温,其他常见病
新生儿低钠血症,其他常见病
新生儿低镁血症,其他常见病
新生儿先天性弓形体感染,其他常见病
新生儿先天性膈疝,其他常见病
新生儿化脑,其他常见病
新生儿单纯疱疹病毒感染,其他常见病
新生儿反应低下,其他常见病
新生儿发热,其他常见病
新生儿呕血和便血,其他常见病
新生儿咽下综合征,其他常见病
新生儿喉喘鸣,其他常见病
新生儿失血性贫血,其他常见病
新生儿头颅血肿,其他常见病
新生儿室息,其他常见病
新生儿尿布皮炎,其他常见病
新生儿心律失常,其他常见病
新生儿心肌炎,其他常见病
新生儿急性肾功能衰竭,其他常见病
新生儿惊厥,其他常见病
新生儿晚期代谢性酸中毒,其他常见病
新生儿柯萨奇病毒B感染,其他常见病
新生儿水肿,其他常见病
新生儿泌尿道感染,其他常见病
新生儿消化道重复症,其他常见病
新生儿皮下坏疽,其他常见病
新生儿糖尿病,其他常见病
新生儿紫癜,其他常见病
新生儿红细胞增多症—高黏滞度综合征,其他常见病
新生儿肝脾肿大,其他常见病
新生儿肺不张,其他常见病
